Probability,0.500000,0.250000,0.260000,0.580000,0.500000,0.620000,0.280000,0.580000,0.710000,0.340000,0.360000,0.750000,NaN
Value,20.000000,19.740000,23.120000,11.930000,16.040000,14.410000,35.520000,18.790000,16.880000,38.040000,38.510000,19.970000,NaN
Participant,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11,q12,BlinkRate
441,0,0,0,0,0,1,1,1,1,1,1,1,17.000000
442,0,1,1,0,0,0,1,0,0,0,1,0,15.000000
443,0,0,0,0,0,0,0,0,0,0,0,0,13.500000
444,1,0,0,1,0,1,0,1,1,0,0,1,19.000000
445,0,1,1,0,1,1,1,1,1,1,1,1,5.000000
446,0,0,0,0,0,0,0,0,0,0,0,0,5.500000
447,0,0,0,0,0,0,0,0,0,0,0,0,10.000000
448,0,0,0,0,0,0,0,0,0,0,0,1,15.000000
449,1,1,1,0,0,0,1,1,1,1,1,1,22.000000
450,0,0,0,0,0,0,0,0,1,0,0,1,60.000000
451,0,0,0,0,0,0,0,0,0,0,0,1,15.000000
452,0,0,0,0,0,1,0,1,1,0,0,1,23.000000
453,1,0,0,1,1,1,0,1,1,0,0,1,22.000000
454,1,1,1,1,1,1,1,1,0,1,1,1,18.000000
455,1,0,0,0,1,1,0,1,1,0,0,1,16.500000
456,1,0,1,0,0,1,1,1,1,1,1,1,21.000000
457,0,0,0,0,0,0,0,0,0,0,0,0,17.500000
458,0,0,0,0,0,0,0,0,0,0,0,0,15.000000
459,0,0,0,0,0,0,0,0,0,0,0,0,5.000000
460,1,0,0,0,1,1,0,1,1,0,0,1,45.000000
461,1,0,0,1,1,1,0,1,1,0,0,1,14.000000
462,0,0,0,0,0,0,1,0,0,1,1,1,6.000000
463,0,0,0,1,0,1,0,1,1,0,0,1,18.000000
464,1,0,0,0,1,1,1,0,0,1,1,1,20.500000
465,0,0,0,0,0,0,0,0,1,0,0,1,10.000000
466,0,0,0,0,0,0,0,0,0,0,0,1,8.000000
467,0,0,0,0,0,0,0,0,1,0,0,1,19.400000
468,0,0,0,0,0,0,0,0,0,0,0,0,5.000000
469,1,0,0,0,0,0,0,1,1,1,1,1,6.000000
470,1,0,1,0,0,0,1,0,0,1,1,1,38.000000
471,0,0,0,0,0,0,0,1,1,1,1,1,7.500000
472,0,0,1,1,0,1,0,1,1,0,0,1,27.000000
473,1,0,0,0,0,0,1,1,1,1,1,1,35.000000
